Timestamp, 2021-09-24 17-42-14

Frequency (Hz), CH 1: PSD for Power 0.9dBm (dBm), CH 1: PSD for Power 0.8078dBm (dBm), CH 1: PSD for Power 0.8072dBm (dBm), CH 1: PSD for Power 0.8058dBm (dBm), CH 1: PSD for Power 0.8048dBm (dBm), CH 1: PSD for Power 0.8042dBm (dBm), CH 1: PSD for Power 0.8037dBm (dBm), CH 1: PSD for Power 0.8022dBm (dBm), CH 1: PSD for Power 0.8012dBm (dBm), CH 1: PSD for Power 0.8dBm (dBm), CH 1: PSD for Power 0.7987dBm (dBm), CH 1: PSD for Power 0.7974dBm (dBm), CH 1: PSD for Power 0.7953dBm (dBm), CH 1: PSD for Power 0.7939dBm (dBm), CH 1: PSD for Power 0.7924dBm (dBm), CH 1: PSD for Power 0.7908dBm (dBm), CH 1: PSD for Power 0.7893dBm (dBm), CH 1: PSD for Power 0.8095dBm (dBm), CH 1: PSD for Power 0.8096dBm (dBm), CH 1: PSD for Power 0.8098dBm (dBm), CH 1: PSD for Power 0.81dBm (dBm)
11450000.0, -96.29379272460938, -94.42076110839844, -94.26148986816406, -93.50979614257812, -93.09638214111328, -92.87579345703125, -92.57957458496094, -91.7384262084961, -91.54595184326172, -90.78118896484375, -90.06745147705078, -89.7957992553711, -88.77090454101562, -88.2988510131836, -87.74100494384766, -88.59864807128906, -90.75150299072266, -94.89127349853516, -94.6769790649414, -94.82199096679688, -94.96195983886719
11500000.0, -95.90962219238281, -94.49131774902344, -94.24666595458984, -93.52825927734375, -93.14652252197266, -92.94470977783203, -92.56819152832031, -91.59986877441406, -91.3714599609375, -90.75645446777344, -90.40261840820312, -89.70896911621094, -88.775634765625, -88.1561508178711, -87.99479675292969, -88.9410400390625, -90.76888275146484, -94.66700744628906, -94.62540435791016, -94.67264556884766, -94.54200744628906
11550000.0, -96.07476806640625, -94.24243927001953, -94.21052551269531, -93.58488464355469, -93.15560913085938, -92.82620239257812, -92.85380554199219, -91.94876861572266, -91.34260559082031, -90.67035675048828, -90.29987335205078, -89.99295043945312, -88.80653381347656, -88.26768493652344, -88.04785919189453, -88.7634048461914, -90.83011627197266, -94.61351013183594, -94.7581787109375, -94.84883117675781, -94.77433776855469
11600000.0, -95.93434143066406, -94.37187194824219, -94.27421569824219, -93.65327453613281, -93.30354309082031, -92.89369201660156, -92.65296936035156, -91.82662963867188, -91.25898742675781, -90.68299102783203, -90.1567153930664, -89.72433471679688, -88.82830810546875, -88.27742767333984, -87.98445129394531, -88.77671813964844, -90.77745819091797, -94.86376190185547, -94.88703918457031, -94.68244171142578, -94.89640808105469
11650000.0, -96.08097839355469, -94.37217712402344, -94.03767395019531, -93.76435852050781, -93.33158874511719, -92.88136291503906, -92.43934631347656, -91.79427337646484, -91.39927673339844, -91.02488708496094, -90.223876953125, -89.7237777709961, -89.0372543334961, -88.29219818115234, -88.10013580322266, -89.00782775878906, -90.77911376953125, -94.71565246582031, -94.88896942138672, -94.80303955078125, -94.9252700805664
11700000.0, -95.95338439941406, -94.32923126220703, -94.33663940429688, -93.5642318725586, -93.1330795288086, -92.8532943725586, -92.42986297607422, -91.79969024658203, -91.2435302734375, -90.8145523071289, -90.4066390991211, -89.7579116821289, -88.82052612304688, -88.39936828613281, -88.06439208984375, -88.78401184082031, -90.91315460205078, -94.59754180908203, -94.76750183105469, -94.9071044921875, -94.71344757080078
11750000.0, -95.87434387207031, -94.49310302734375, -94.20845031738281, -93.64131164550781, -92.97892761230469, -92.99855041503906, -92.64415740966797, -91.91685485839844, -91.17547607421875, -90.6720962524414, -90.51680755615234, -89.84912109375, -88.71650695800781, -88.29701232910156, -88.00263977050781, -88.7530746459961, -91.01806640625, -94.63307189941406, -94.65415954589844, -94.70018005371094, -94.67463684082031
11800000.0, -95.9180908203125, -94.41664123535156, -94.3435287475586, -93.60267639160156, -93.2938232421875, -92.88058471679688, -92.72914123535156, -91.77616119384766, -91.35208892822266, -90.6200180053711, -90.29682159423828, -90.01642608642578, -89.00847625732422, -88.29291534423828, -87.8343505859375, -88.88401794433594, -90.66951751708984, -94.75955963134766, -94.76488494873047, -94.85540008544922, -94.85888671875
11850000.0, -95.97679901123047, -94.60453796386719, -94.36558532714844, -93.65705871582031, -93.14533996582031, -93.03470611572266, -92.65576171875, -91.80282592773438, -91.46157836914062, -90.93753814697266, -90.47905731201172, -89.65096282958984, -89.03386688232422, -88.37691497802734, -88.03782653808594, -89.02186584472656, -90.886474609375, -94.71260070800781, -94.8117904663086, -94.74040222167969, -94.56918334960938
11900000.0, -96.03878021240234, -94.3735122680664, -94.36851501464844, -93.65603637695312, -93.2127914428711, -92.80226135253906, -92.758544921875, -91.76485443115234, -91.45277404785156, -90.85140228271484, -90.50376892089844, -89.61662292480469, -89.06059265136719, -88.24317932128906, -88.15740203857422, -89.14100646972656, -91.07386779785156, -94.6619873046875, -94.87031555175781, -94.8245849609375, -94.61619567871094
11950000.0, -95.88038635253906, -94.4189224243164, -94.25894165039062, -93.83943939208984, -93.2367172241211, -92.65325927734375, -92.57185363769531, -91.86493682861328, -91.22307586669922, -90.79232025146484, -90.3493423461914, -89.78129577636719, -88.96592712402344, -88.47288513183594, -88.11091613769531, -88.88054656982422, -91.01802062988281, -94.65554809570312, -94.84413146972656, -94.63633728027344, -94.83293151855469
12000000.0, -95.89892578125, -94.60530090332031, -94.27555847167969, -93.66873931884766, -93.24571228027344, -92.9136734008789, -92.6980209350586, -91.79695129394531, -91.382568359375, -90.95597839355469, -90.5316162109375, -89.85173034667969, -88.95240783691406, -88.4058609008789, -88.24279022216797, -88.8322525024414, -90.94769287109375, -94.70863342285156, -94.82280731201172, -94.80059814453125, -94.79911041259766
12050000.0, -95.95573425292969, -94.39249420166016, -94.36849975585938, -93.66431427001953, -93.17503356933594, -92.99662017822266, -92.57450866699219, -91.86822509765625, -91.25473022460938, -90.91801452636719, -90.28175354003906, -89.90361785888672, -89.0677261352539, -88.418701171875, -88.33413696289062, -89.03941345214844, -91.15888977050781, -94.9413070678711, -94.72626495361328, -94.80703735351562, -94.7801513671875
12100000.0, -95.66184997558594, -94.43244934082031, -94.28446197509766, -93.7274169921875, -93.2088623046875, -92.91802215576172, -92.87309265136719, -91.77073669433594, -91.3208236694336, -90.79417419433594, -90.43855285644531, -89.66858673095703, -89.15071868896484, -88.53999328613281, -88.26988983154297, -88.9454116821289, -91.14452362060547, -94.79483795166016, -94.6863784790039, -94.8630142211914, -94.94804382324219
12150000.0, -95.95831298828125, -94.57440185546875, -94.31944274902344, -93.66761016845703, -93.11470794677734, -93.01173400878906, -92.8278579711914, -91.84798431396484, -91.38477325439453, -90.81021881103516, -90.50712585449219, -89.7406234741211, -89.05840301513672, -88.41688537597656, -88.1867904663086, -89.24759674072266, -90.9076156616211, -94.67790222167969, -94.73287200927734, -94.7918472290039, -94.66786193847656
12200000.0, -96.06459045410156, -94.37991333007812, -94.46138000488281, -93.69575500488281, -93.37165832519531, -92.98590087890625, -92.7228012084961, -92.00685119628906, -91.45003509521484, -90.87841033935547, -90.26670837402344, -89.74473571777344, -89.04191589355469, -88.46925354003906, -88.12034606933594, -89.24052429199219, -91.09632873535156, -94.96810913085938, -94.84899139404297, -95.04991149902344, -94.69856262207031
12250000.0, -95.85621643066406, -94.5021743774414, -94.40665435791016, -93.69306945800781, -93.217041015625, -92.79867553710938, -92.77445983886719, -91.83821868896484, -91.39283752441406, -91.04316711425781, -90.34059143066406, -89.88260650634766, -89.07845306396484, -88.60334777832031, -88.08625030517578, -89.29303741455078, -91.30577087402344, -94.9042739868164, -94.92929077148438, -94.8328628540039, -94.94314575195312
12300000.0, -95.9052505493164, -94.3564224243164, -94.57950592041016, -93.67378997802734, -93.19871520996094, -92.98560333251953, -92.66548156738281, -91.78334045410156, -91.4013442993164, -90.9254150390625, -90.43492126464844, -90.07559967041016, -89.09566497802734, -88.30034637451172, -88.29085540771484, -89.1176986694336, -91.3860092163086, -94.87483215332031, -94.8960189819336, -94.57936096191406, -94.92402648925781
12350000.0, -95.91536712646484, -94.57544708251953, -94.37562561035156, -93.7576904296875, -93.49507904052734, -93.01866149902344, -92.6083984375, -91.90005493164062, -91.47750854492188, -90.95378112792969, -90.50675964355469, -90.03007507324219, -89.0462875366211, -88.62896728515625, -88.32373046875, -89.4000473022461, -91.07779693603516, -94.71131896972656, -94.78314971923828, -94.82487487792969, -94.90489196777344
12400000.0, -95.89802551269531, -94.50006103515625, -94.2802734375, -93.63609313964844, -93.2489242553711, -92.85526275634766, -92.81024169921875, -91.76859283447266, -91.72915649414062, -91.1702880859375, -90.46861267089844, -89.91651153564453, -89.10688781738281, -88.6893539428711, -88.26734161376953, -89.21513366699219, -91.33106994628906, -94.90229034423828, -94.80929565429688, -94.99708557128906, -94.7876968383789
12450000.0, -96.0040283203125, -94.50309753417969, -94.3311538696289, -94.02508544921875, -93.60578918457031, -93.22831726074219, -92.66354370117188, -91.89564514160156, -91.45408630371094, -90.98777770996094, -90.50330352783203, -89.8143081665039, -89.25508117675781, -88.64524841308594, -88.37496948242188, -89.37051391601562, -91.47532653808594, -94.7566146850586, -94.84332275390625, -94.73611450195312, -94.97901916503906
12500000.0, -95.89033508300781, -94.47720336914062, -94.41419219970703, -93.6839828491211, -93.46158599853516, -93.06180572509766, -92.84575653076172, -92.010009765625, -91.56878662109375, -91.18279266357422, -90.58515930175781, -90.00059509277344, -89.03211975097656, -88.4161376953125, -88.48726654052734, -89.26051330566406, -91.3207778930664, -94.80656433105469, -94.67509460449219, -94.85478210449219, -94.94856262207031
12550000.0, -95.7872314453125, -94.55892181396484, -94.3546142578125, -93.7794418334961, -93.40509796142578, -92.89570617675781, -92.81938934326172, -92.04110717773438, -91.50596618652344, -91.1060562133789, -90.5628662109375, -89.98053741455078, -89.25126647949219, -88.57875061035156, -88.53096771240234, -89.34199523925781, -91.27762603759766, -94.75807189941406, -94.69523620605469, -94.79046630859375, -94.9400863647461
12600000.0, -95.91793060302734, -94.4774398803711, -94.26129150390625, -93.72441101074219, -93.3107681274414, -93.10514068603516, -92.79804992675781, -91.83269500732422, -91.57646179199219, -91.2027816772461, -90.70970153808594, -90.17216491699219, -89.0868148803711, -88.7608871459961, -88.50117492675781, -89.41868591308594, -91.28965759277344, -94.6937484741211, -94.9315414428711, -94.93095397949219, -94.80082702636719
12650000.0, -95.66026306152344, -94.47161102294922, -94.37757873535156, -93.77925872802734, -93.44791412353516, -93.1282958984375, -92.75804901123047, -91.8457260131836, -91.40882110595703, -91.08834075927734, -90.59626770019531, -90.13230895996094, -89.23982238769531, -88.76448059082031, -88.50395202636719, -89.34346008300781, -91.43668365478516, -94.9081039428711, -94.74237060546875, -94.83402252197266, -94.9247817993164
12700000.0, -95.9628677368164, -94.61072540283203, -94.43309783935547, -93.77286529541016, -93.33255767822266, -92.9774398803711, -92.89738464355469, -91.98905944824219, -91.68708801269531, -90.99995422363281, -90.6583023071289, -89.98644256591797, -89.29670715332031, -88.69808197021484, -88.36369323730469, -89.31336975097656, -91.35174560546875, -94.84349822998047, -94.78425598144531, -94.78070068359375, -94.81170654296875
12750000.0, -95.95732116699219, -94.40415954589844, -94.20315551757812, -93.67646789550781, -93.31878662109375, -93.12120056152344, -92.75810241699219, -92.01300048828125, -91.50196838378906, -91.07209777832031, -90.81242370605469, -90.21781921386719, -89.46537780761719, -88.60245513916016, -88.53919982910156, -89.4773178100586, -91.42931365966797, -94.60963439941406, -94.64302062988281, -94.87117767333984, -94.8567886352539
12800000.0, -95.75471496582031, -94.63694763183594, -94.25981140136719, -93.66065979003906, -93.47332000732422, -93.22184753417969, -92.55712890625, -92.07089233398438, -91.6050033569336, -91.151611328125, -90.53947448730469, -90.06857299804688, -89.3327407836914, -88.89738464355469, -88.55390167236328, -89.45783233642578, -91.40974426269531, -94.90872955322266, -94.71138763427734, -94.82328796386719, -94.811279296875
12850000.0, -95.71708679199219, -94.3471908569336, -94.17900085449219, -93.88941955566406, -93.37294006347656, -93.12977600097656, -92.84888458251953, -92.02531433105469, -91.70234680175781, -91.18146514892578, -90.70527648925781, -90.17887878417969, -89.29039001464844, -88.84248352050781, -88.45790100097656, -89.80732727050781, -91.32786560058594, -94.70660400390625, -94.86640167236328, -94.95408630371094, -94.86174011230469
12900000.0, -95.99174499511719, -94.53023529052734, -94.54659271240234, -93.82179260253906, -93.33158874511719, -92.9814453125, -92.8177490234375, -92.21781921386719, -91.71418762207031, -91.1690673828125, -90.58674621582031, -90.19522857666016, -89.37554931640625, -88.69791412353516, -88.66142272949219, -89.49282836914062, -91.69683837890625, -94.8786392211914, -94.8431625366211, -94.90351867675781, -94.86334228515625
12950000.0, -95.72538757324219, -94.46794128417969, -94.57194519042969, -93.78620910644531, -93.4244155883789, -92.95416259765625, -92.89532470703125, -91.90055847167969, -91.6138916015625, -91.21078491210938, -90.67005920410156, -90.02153778076172, -89.28804016113281, -88.79283905029297, -88.6917953491211, -89.65425109863281, -91.69734191894531, -94.89422607421875, -94.76133728027344, -95.17481231689453, -94.77296447753906
13000000.0, -95.748291015625, -94.41595458984375, -94.57296752929688, -93.83714294433594, -93.30171966552734, -93.23869323730469, -92.99041748046875, -92.09677124023438, -91.53437805175781, -91.22191619873047, -90.537353515625, -90.16321563720703, -89.36969757080078, -88.92308044433594, -88.72974395751953, -89.4616928100586, -91.64568328857422, -94.78871154785156, -94.73414611816406, -94.68244934082031, -94.87095642089844
13050000.0, -95.89161682128906, -94.67826080322266, -94.4414291381836, -93.85350799560547, -93.43858337402344, -93.04032135009766, -92.88532257080078, -92.17955017089844, -91.62393951416016, -91.31500244140625, -90.6865005493164, -90.16043090820312, -89.36723327636719, -89.03038024902344, -88.66816711425781, -89.65544891357422, -91.65819549560547, -94.78401184082031, -94.7425308227539, -94.99676513671875, -95.09664916992188
13100000.0, -95.76286315917969, -94.45440673828125, -94.37890625, -93.78800201416016, -93.54581451416016, -93.2176513671875, -92.60855865478516, -92.07854461669922, -91.72061157226562, -91.146484375, -90.92225646972656, -90.15462493896484, -89.41229248046875, -88.74665832519531, -88.62115478515625, -89.62943267822266, -91.39520263671875, -94.90814971923828, -94.63789367675781, -94.87278747558594, -94.79400634765625
13150000.0, -95.72510528564453, -94.55732727050781, -94.23927307128906, -93.85993957519531, -93.44453430175781, -93.23411560058594, -92.91638946533203, -92.26034545898438, -91.68553161621094, -91.10014343261719, -90.64127349853516, -90.12714385986328, -89.3554458618164, -89.0070571899414, -88.80793762207031, -89.63700866699219, -91.57677459716797, -94.66629028320312, -94.69852447509766, -94.86248779296875, -95.0447006225586
13200000.0, -95.92486572265625, -94.3586196899414, -94.35392761230469, -93.92677307128906, -93.34422302246094, -93.14888763427734, -92.81754302978516, -92.37627410888672, -91.76114654541016, -91.26485443115234, -90.9897232055664, -89.95556640625, -89.52057647705078, -88.93171691894531, -88.69508361816406, -89.92167663574219, -91.7044448852539, -94.78772735595703, -94.86747741699219, -94.886962890625, -94.9258041381836
13250000.0, -96.02217864990234, -94.4327163696289, -94.41356658935547, -93.86856842041016, -93.48448181152344, -93.24504089355469, -92.71876525878906, -92.23641204833984, -91.50275421142578, -91.24565124511719, -90.8416519165039, -90.34724426269531, -89.58917236328125, -88.93385314941406, -88.90499114990234, -89.86504364013672, -91.7983169555664, -94.88841247558594, -94.82557678222656, -94.84819030761719, -94.90055847167969
